ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
1.880318513495271016e-01,-1.199522186948852877e-15,9.794836305959606193e+00
3.576778535293893557e-01,-1.199522187002655558e-15,9.794836073265217991e+00
5.103592543835863138e-01,-1.199522187056458435e-15,9.794835630750581501e+00
6.477725140446867202e-01,-1.199522187110261115e-15,9.794834999398167596e+00
7.714444466320055094e-01,-1.199522187164063796e-15,9.794834198092932098e+00
8.827491848529311902e-01,-1.199522187217866476e-15,9.794833243832481884e+00
9.829234481441216920e-01,-1.199522187271668762e-15,9.794832151916214258e+00
1.073080283998577356e+00,-1.199522187325470653e-15,9.794830936115506148e+00
1.154221435160010190e+00,-1.199522187379272150e-15,9.794829608826795209e+00
1.227248470097770383e+00,-1.199522187433072661e-15,9.794828181209325635e+00
1.292972800434288194e+00,-1.199522187486872186e-15,9.794826663309041948e+00
1.352124696629762202e+00,-1.199522187540670528e-15,9.794825064170046502e+00
1.405361402098384893e+00,-1.199522187594466897e-15,9.794823391934860624e+00
1.453274435912943696e+00,-1.199522187648261492e-15,9.794821653934649319e+00
1.496396165238960574e+00,-1.199522187702053917e-15,9.794819856770365263e+00
1.535205720525419704e+00,-1.199522187755843384e-15,9.794818006385760611e+00
1.570134319176419879e+00,-1.199522187809629892e-15,9.794816108133117538e+00
1.601570056855664115e+00,-1.199522187863412654e-15,9.794814166832331637e+00
1.629862219660498157e+00,-1.199522187917191471e-15,9.794812186824149336e+00
1.655325165078547212e+00,-1.199522187970965950e-15,9.794810172018010519e+00
1.678241814848685953e+00,-1.199522188024735301e-15,9.794808125935157150e+00
1.698866798535914713e+00,-1.199522188078499327e-15,9.794806051747402265e+00
1.717429282748746511e+00,-1.199522188132257042e-15,9.794803952312028272e+00
1.734135517434856055e+00,-1.199522188186008644e-15,9.794801830203203608e+00
1.749171127547160864e+00,-1.199522188239753146e-15,9.794799687740246341e+00
1.762703175543302248e+00,-1.199522188293490942e-15,9.794797527013088256e+00
1.774882017635165177e+00,-1.199522188347220061e-15,9.794795349905156101e+00
1.785842974413460960e+00,-1.199522188400940700e-15,9.794793158114014631e+00
1.795707834409839609e+00,-1.199522188454652267e-15,9.794790953169917103e+00
1.804586207302798728e+00,-1.199522188508354565e-15,9.794788736452510136e+00
1.812576741802997216e+00,-1.199522188562046410e-15,9.794786509205867020e+00
1.819768221750039050e+00,-1.199522188615728000e-15,9.794784272552041315e+00
1.826240552599579070e+00,-1.199522188669398349e-15,9.794782027503234900e+00
1.832065649261718665e+00,-1.199522188723056865e-15,9.794779774972777631e+00
1.837308235155558744e+00,-1.199522188776702956e-15,9.794777515784995003e+00
1.842026561358302228e+00,-1.199522188830336821e-15,9.794775250684116585e+00
1.846273053839442291e+00,-1.199522188883957077e-15,9.794772980342239421e+00
1.850094895971534203e+00,-1.199522188937563528e-15,9.794770705366564911e+00
1.853534552789888767e+00,-1.199522188991155582e-15,9.794768426305868303e+00
1.856630242826294186e+00,-1.199522189044732649e-15,9.794766143656337576e+00
1.859416362759374941e+00,-1.199522189098294135e-15,9.794763857866822576e+00
1.861923869599899417e+00,-1.199522189151839843e-15,9.794761569343574337e+00
1.864180624657573393e+00,-1.199522189205369183e-15,9.794759278454488793e+00
1.866211703111141595e+00,-1.199522189258881169e-15,9.794756985532941940e+00
1.868039672621484737e+00,-1.199522189312375404e-15,9.794754690881250170e+00
1.869684844083406627e+00,-1.199522189365851891e-15,9.794752394773761139e+00
1.871165497302241132e+00,-1.199522189419309247e-15,9.794750097459651528e+00
1.872498084102800719e+00,-1.199522189472747868e-15,9.794747799165445912e+00
1.873697411127424939e+00,-1.199522189526166176e-15,9.794745500097276292e+00
1.874776804354232551e+00,-1.199522189579564565e-15,9.794743200442928455e+00
1.875748257163539767e+00,-1.199522189632942049e-15,9.794740900373662740e+00
1.876622563597643012e+00,-1.199522189686298037e-15,9.794738600045876709e+00
1.877409438294618482e+00,-1.199522189739632331e-15,9.794736299602583074e+00
1.878117624428746524e+00,-1.199522189792943946e-15,9.794733999174752626e+00
1.878754990856889684e+00,-1.199522189846232880e-15,9.794731698882515047e+00
1.879328619550234558e+00,-1.199522189899498149e-15,9.794729398836240719e+00
1.879844884282861450e+00,-1.199522189952739555e-15,9.794727099137524817e+00
1.880309521451451804e+00,-1.199522190005955914e-15,9.794724799880045296e+00
1.880727693813028845e+00,-1.199522190059148016e-15,9.794722501150383565e+00
1.881104047848927152e+00,-1.199522190112313889e-15,9.794720203028694172e+00
1.881442765392355554e+00,-1.199522190165453531e-15,9.794717905589385154e+00
1.881747610093215117e+00,-1.199522190218567142e-15,9.794715608901675807e+00
1.882021969236425729e+00,-1.199522190271653339e-15,9.794713313030102952e+00
1.882268891378426012e+00,-1.199522190324711532e-15,9.794711018035002326e+00
1.882491120220022518e+00,-1.199522190377741523e-15,9.794708723972929576e+00
1.882691125091950912e+00,-1.199522190430742721e-15,9.794706430897035077e+00
1.882871128391884863e+00,-1.199522190483715125e-15,9.794704138857396103e+00
1.883033130277740996e+00,-1.199522190536656961e-15,9.794701847901324143e+00
1.883178930891653557e+00,-1.199522190589569017e-15,9.794699558073657997e+00
1.883310150361556357e+00,-1.199522190642449914e-15,9.794697269416984042e+00
1.883428246802599348e+00,-1.199522190695299847e-15,9.794694981971879599e+00
1.883534532518427840e+00,-1.199522190748117437e-15,9.794692695777102998e+00
1.883630188582332998e+00,-1.199522190800902684e-15,9.794690410869776542e+00
1.883716277960289176e+00,-1.199522190853654799e-15,9.794688127285553492e+00
1.883793757321682083e+00,-1.199522190906373585e-15,9.794685845058754836e+00
1.883863487668970826e+00,-1.199522190959058252e-15,9.794683564222511407e+00
1.883926243904378683e+00,-1.199522191011708604e-15,9.794681284808872235e+00
1.883982723439915796e+00,-1.199522191064323851e-15,9.794679006848918235e+00
1.884033553946405259e+00,-1.199522191116903797e-15,9.794676730372849249e+00
1.884079300327595963e+00,-1.199522191169447061e-15,9.794674455410078195e+00
1.884120470996871521e+00,-1.199522191221954037e-15,9.794672181989309223e+00
1.884157523526291733e+00,-1.199522191274423937e-15,9.794669910138601665e+00
1.884190869730717033e+00,-1.199522191326856366e-15,9.794667639885433985e+00
1.884220880243533625e+00,-1.199522191379250338e-15,9.794665371256760622e+00
1.884247888634801305e+00,-1.199522191431605656e-15,9.794663104279065280e+00
1.884272195117581816e+00,-1.199522191483921727e-15,9.794660838978401785e+00
1.884294069883643008e+00,-1.199522191536198356e-15,9.794658575380443821e+00
1.884313756105585602e+00,-1.199522191588434556e-15,9.794656313510504475e+00
1.884331472638762106e+00,-1.199522191640630130e-15,9.794654053393593074e+00
1.884347416452998969e+00,-1.199522191692784091e-15,9.794651795054420518e+00
1.884361764821150587e+00,-1.199522191744896439e-15,9.794649538517447240e+00
1.884374677288796818e+00,-1.199522191796967175e-15,9.794647283806897420e+00
1.884386297446969838e+00,-1.199522191848994721e-15,9.794645030946771413e+00
1.884396754527609907e+00,-1.199522191900978289e-15,9.794642779960879508e+00
1.884406164839472542e+00,-1.199522191952918665e-15,9.794640530872866790e+00
1.884414633060448319e+00,-1.199522192004814669e-15,9.794638283706202486e+00
1.884422253400650504e+00,-1.199522192056665313e-15,9.794636038484206608e+00
1.884429110649190164e+00,-1.199522192108471189e-15,9.794633795230081930e+00
1.884435281116277450e+00,-1.199522192160230917e-15,9.794631553966889115e+00
1.884440833481113353e+00,-1.199522192211944102e-15,9.794629314717584023e+00
1.884445829554987961e+00,-1.199522192263610941e-15,9.794627077505024815e+00
1.884450324968073076e+00,-1.199522192315230055e-15,9.794624842351957739e+00
1.884454369787534223e+00,-1.199522192366801048e-15,9.794622609281052661e+00
1.884458009073829654e+00,-1.199522192418323920e-15,9.794620378314897735e+00
1.884461283381383856e+00,-1.199522192469797686e-15,9.794618149475999402e+00
1.884464229209186881e+00,-1.199522192521222147e-15,9.794615922786798379e+00
1.884466879406343276e+00,-1.199522192572596122e-15,9.794613698269664326e+00
1.884469263537054129e+00,-1.199522192623920596e-15,9.794611475946918944e+00
1.884471408209113186e+00,-1.199522192675193202e-15,9.794609255840802220e+00
1.884473337369543700e+00,-1.199522192726414927e-15,9.794607037973522168e+00
1.884475072570677590e+00,-1.199522192777584389e-15,9.794604822367228181e+00
1.884476633209624108e+00,-1.199522192828701196e-15,9.794602609044014585e+00
1.884478036743791218e+00,-1.199522192879765543e-15,9.794600398025941956e+00
1.884479298884856213e+00,-1.199522192930775852e-15,9.794598189335012250e+00
1.884480433773340291e+00,-1.199522192981732520e-15,9.794595982993199001e+00
1.884481454135721545e+00,-1.199522193032634559e-15,9.794593779022429558e+00
1.884482371425840075e+00,-1.199522193083481574e-15,9.794591577444588637e+00
1.884483195952163737e+00,-1.199522193134272975e-15,9.794589378281528980e+00
1.884483936992322750e+00,-1.199522193185008762e-15,9.794587181555067801e+00
1.884484602896194350e+00,-1.199522193235687553e-15,9.794584987286977906e+00
1.884485201178679681e+00,-1.199522193286309743e-15,9.794582795499012562e+00
1.884485738603197458e+00,-1.199522193336874347e-15,9.794580606212878848e+00
1.884486221256837180e+00,-1.199522193387380969e-15,9.794578419450253648e+00
1.884486654617988810e+00,-1.199522193437828821e-15,9.794576235232785422e+00
1.884487043617211199e+00,-1.199522193488217903e-15,9.794574053582090656e+00
1.884487392692022034e+00,-1.199522193538547426e-15,9.794571874519748533e+00
1.884487705836192628e+00,-1.199522193588816996e-15,9.794569698067315144e+00
1.884487986644130197e+00,-1.199522193639026217e-15,9.794567524246309276e+00
1.884488238350810363e+00,-1.199522193689174105e-15,9.794565353078223069e+00
1.884488463867721286e+00,-1.199522193739260856e-15,9.794563184584520243e+00
1.884488665815212460e+00,-1.199522193789285287e-15,9.794561018786627216e+00
1.884488846551608532e+00,-1.199522193839247595e-15,9.794558855705952638e+00
1.884489008199411231e+00,-1.199522193889146795e-15,9.794556695363862531e+00
1.884489152668882950e+00,-1.199522193938982293e-15,9.794554537781701598e+00
1.884489281679268657e+00,-1.199522193988753894e-15,9.794552382980784344e+00
1.884489396777900616e+00,-1.199522194038461401e-15,9.794550230982393302e+00
1.884489499357386189e+00,-1.199522194088104023e-15,9.794548081807782580e+00
1.884489590671083015e+00,-1.199522194137680973e-15,9.794545935478174314e+00
1.884489671847022318e+00,-1.199522194187192052e-15,9.794543792014765771e+00
1.884489743900441550e+00,-1.199522194236636671e-15,9.794541651438720464e+00
1.884489807745065804e+00,-1.199522194286014433e-15,9.794539513771173489e+00
1.884489864203257037e+00,-1.199522194335324748e-15,9.794537379033233293e+00
1.884489914015150092e+00,-1.199522194384567417e-15,9.794535247245974574e+00
1.884489957846876784e+00,-1.199522194433741851e-15,9.794533118430443608e+00
1.884489996297966652e+00,-1.199522194482847259e-15,9.794530992607651143e+00
1.884490029908003628e+00,-1.199522194531883247e-15,9.794528869798588389e+00
1.884490059162625908e+00,-1.199522194580849619e-15,9.794526750024207473e+00
1.884490084498914975e+00,-1.199522194629745387e-15,9.794524633305432104e+00
1.884490106310256818e+00,-1.199522194678570552e-15,9.794522519663157567e+00
1.884490124950706003e+00,-1.199522194727324523e-15,9.794520409118248949e+00
1.884490140738922737e+00,-1.199522194776006904e-15,9.794518301691535811e+00
1.884490153961711378e+00,-1.199522194824617105e-15,9.794516197403817515e+00
1.884490164877203888e+00,-1.199522194873154336e-15,9.794514096275865001e+00
1.884490173717729977e+00,-1.199522194921618400e-15,9.794511998328413682e+00
1.884490180692397265e+00,-1.199522194970009100e-15,9.794509903582174104e+00
1.884490185989409428e+00,-1.199522195018325647e-15,9.794507812057817731e+00
1.884490189778161628e+00,-1.199522195066567252e-15,9.794505723775987605e+00
1.884490192211118131e+00,-1.199522195114734310e-15,9.794503638757296571e+00
1.884490193425507831e+00,-1.199522195162825243e-15,9.794501557022314842e+00
1.884490193544844372e+00,-1.199522195210840643e-15,9.794499478591596642e+00
1.884490192680300602e+00,-1.199522195258779326e-15,9.794497403485648235e+00
1.884490190931942255e+00,-1.199522195306641094e-15,9.794495331724951015e+00
1.884490188389837062e+00,-1.199522195354425555e-15,9.794493263329952626e+00
1.884490185135056173e+00,-1.199522195402131524e-15,9.794491198321061631e+00
1.884490181240572326e+00,-1.199522195449759592e-15,9.794489136718663502e+00
1.884490176772072978e+00,-1.199522195497308775e-15,9.794487078543099301e+00
1.884490171788681945e+00,-1.199522195544778480e-15,9.794485023814681668e+00
1.884490166343625095e+00,-1.199522195592168116e-15,9.794482972553689493e+00
1.884490160484811216e+00,-1.199522195639478076e-15,9.794480924780367914e+00
1.884490154255370031e+00,-1.199522195686706982e-15,9.794478880514921215e+00
1.884490147694126483e+00,-1.199522195733854831e-15,9.794476839777528809e+00
1.884490140836033722e+00,-1.199522195780921034e-15,9.794474802588327478e+00
1.884490133712557913e+00,-1.199522195827904998e-15,9.794472768967420251e+00
1.884490126352027506e+00,-1.199522195874806526e-15,9.794470738934879961e+00
1.884490118779949874e+00,-1.199522195921624829e-15,9.794468712510735031e+00
1.884490111019287317e+00,-1.199522195968359710e-15,9.794466689714987240e+00
1.884490103090718849e+00,-1.199522196015010577e-15,9.794464670567597508e+00
1.884490095012862909e+00,-1.199522196061577036e-15,9.794462655088491232e+00
1.884490086802485642e+00,-1.199522196108058693e-15,9.794460643297561830e+00
1.884490078474686969e+00,-1.199522196154454758e-15,9.794458635214656539e+00
1.884490070043063570e+00,-1.199522196200765035e-15,9.794456630859595947e+00
1.884490061519865423e+00,-1.199522196246989129e-15,9.794454630252161564e+00
1.884490052916122371e+00,-1.199522196293126448e-15,9.794452633412092268e+00
1.884490044241773798e+00,-1.199522196339176794e-15,9.794450640359096738e+00
1.884490035505773875e+00,-1.199522196385139183e-15,9.794448651112842796e+00
1.884490026716188371e+00,-1.199522196431013812e-15,9.794446665692960963e+00
1.884490017880288359e+00,-1.199522196476799890e-15,9.794444684119046229e+00
1.884490009004626598e+00,-1.199522196522496828e-15,9.794442706410649180e+00
1.884490000095107032e+00,-1.199522196568104229e-15,9.794440732587288423e+00
1.884489991157054511e+00,-1.199522196613621898e-15,9.794438762668445264e+00
1.884489982195270530e+00,-1.199522196659049242e-15,9.794436796673556600e+00
1.884489973214084735e+00,-1.199522196704385670e-15,9.794434834622023800e+00
1.884489964217403557e+00,-1.199522196749630590e-15,9.794432876533209154e+00
1.884489955208751510e+00,-1.199522196794784002e-15,9.794430922426435870e+00
1.884489946191308052e+00,-1.199522196839845709e-15,9.794428972320991633e+00
1.884489937167947327e+00,-1.199522196884814528e-15,9.794427026236116163e+00
1.884489928141261261e+00,-1.199522196929690458e-15,9.794425084191015429e+00
1.884489919113593537e+00,-1.199522196974472514e-15,9.794423146204852770e+00
1.884489910087062459e+00,-1.199522197019161090e-15,9.794421212296757773e+00
1.884489901063582273e+00,-1.199522197063755199e-15,9.794419282485808509e+00
1.884489892044885373e+00,-1.199522197108254449e-15,9.794417356791052853e+00
1.884489883032540725e+00,-1.199522197152658640e-15,9.794415435231494271e+00
1.884489874027967193e+00,-1.199522197196966985e-15,9.794413517826093596e+00
1.884489865032450862e+00,-1.199522197241179286e-15,9.794411604593770804e+00
1.884489856047160572e+00,-1.199522197285294952e-15,9.794409695553410344e+00
1.884489847073154145e+00,-1.199522197329313785e-15,9.794407790723850482e+00
1.884489838111393922e+00,-1.199522197373234996e-15,9.794405890123885072e+00
1.884489829162754315e+00,-1.199522197417058980e-15,9.794403993772275996e+00
1.884489820228030688e+00,-1.199522197460783963e-15,9.794402101687728290e+00
1.884489811307947349e+00,-1.199522197504410732e-15,9.794400213888922124e+00
1.884489802403166436e+00,-1.199522197547937907e-15,9.794398330394479046e+00
1.884489793514290579e+00,-1.199522197591365686e-15,9.794396451222990407e+00
1.884489784641871779e+00,-1.199522197634693674e-15,9.794394576393001373e+00
1.884489775786416521e+00,-1.199522197677921280e-15,9.794392705923012699e+00
1.884489766948386436e+00,-1.199522197721047714e-15,9.794390839831478957e+00
1.884489758128207626e+00,-1.199522197764073173e-15,9.794388978136819190e+00
1.884489749326272001e+00,-1.199522197806996476e-15,9.794387120857402707e+00
1.884489740542941050e+00,-1.199522197849818212e-15,9.794385268011559731e+00
1.884489731778546062e+00,-1.199522197892537397e-15,9.794383419617572528e+00
1.884489723033397457e+00,-1.199522197935153241e-15,9.794381575693680730e+00
1.884489714307780783e+00,-1.199522197977665744e-15,9.794379736258081337e+00
1.884489705601962051e+00,-1.199522198020074709e-15,9.794377901328928715e+00
1.884489696916188617e+00,-1.199522198062379150e-15,9.794376070924327493e+00
1.884489688250691852e+00,-1.199522198104579067e-15,9.794374245062341444e+00
1.884489679605688028e+00,-1.199522198146673868e-15,9.794372423760986379e+00
1.884489670981382314e+00,-1.199522198188663356e-15,9.794370607038239029e+00
1.884489662377963448e+00,-1.199522198230546940e-15,9.794368794912024612e+00
1.884489653795613950e+00,-1.199522198272324225e-15,9.794366987400227487e+00
1.884489645234503463e+00,-1.199522198313994421e-15,9.794365184520678724e+00
1.884489636694793191e+00,-1.199522198355557925e-15,9.794363386291177420e+00
1.884489628176639009e+00,-1.199522198397013749e-15,9.794361592729464050e+00
1.884489619680186578e+00,-1.199522198438361498e-15,9.794359803853238233e+00
1.884489611205576232e+00,-1.199522198479601174e-15,9.794358019680155181e+00
1.884489602752942305e+00,-1.199522198520731988e-15,9.794356240227816812e+00
1.884489594322414030e+00,-1.199522198561753346e-15,9.794354465513784191e+00
1.884489585914115750e+00,-1.199522198602665448e-15,9.794352695555573973e+00
1.884489577528166926e+00,-1.199522198643467898e-15,9.794350930370653074e+00
1.884489569164684797e+00,-1.199522198684159118e-15,9.794349169976431568e+00
1.884489560823781495e+00,-1.199522198724740292e-15,9.794347414390292883e+00
1.884489552505566046e+00,-1.199522198765209843e-15,9.794345663629551169e+00
1.884489544210144807e+00,-1.199522198805568164e-15,9.794343917711488601e+00
1.884489535937621030e+00,-1.199522198845814270e-15,9.794342176653334064e+00
1.884489527688097521e+00,-1.199522198885947963e-15,9.794340440472264930e+00
1.884489519461672202e+00,-1.199522198925969046e-15,9.794338709185417713e+00
1.884489511258442329e+00,-1.199522198965876927e-15,9.794336982809875636e+00
1.884489503078504047e+00,-1.199522199005671016e-15,9.794335261362673961e+00
1.884489494921949948e+00,-1.199522199045351508e-15,9.794333544860801766e+00
1.884489486788872181e+00,-1.199522199084917221e-15,9.794331833321193059e+00
1.884489478679362895e+00,-1.199522199124368550e-15,9.794330126760742772e+00
1.884489470593509575e+00,-1.199522199163704507e-15,9.794328425196288990e+00
1.884489462531401927e+00,-1.199522199202925488e-15,9.794326728644625391e+00
1.884489454493126104e+00,-1.199522199242029915e-15,9.794325037122487032e+00
1.884489446478769370e+00,-1.199522199281018773e-15,9.794323350646575221e+00
1.884489438488416324e+00,-1.199522199319890289e-15,9.794321669233521988e+00
1.884489430522151343e+00,-1.199522199358645250e-15,9.794319992899927385e+00
1.884489422580058804e+00,-1.199522199397282277e-15,9.794318321662327520e+00
1.884489414662220641e+00,-1.199522199435801960e-15,9.794316655537221195e+00
1.884489406768719455e+00,-1.199522199474202920e-15,9.794314994541041486e+00
1.884489398899636736e+00,-1.199522199512485354e-15,9.794313338690182391e+00
1.884489391055053975e+00,-1.199522199550649458e-15,9.794311688000991722e+00
1.884489383235050441e+00,-1.199522199588693656e-15,9.794310042489746237e+00
1.884489375439707404e+00,-1.199522199626618538e-15,9.794308402172690720e+00
1.884489367669102133e+00,-1.199522199664423120e-15,9.794306767066011332e+00
1.884489359923315899e+00,-1.199522199702107202e-15,9.794305137185837395e+00
1.884489352202424861e+00,-1.199522199739670392e-15,9.794303512548259150e+00
1.884489344506508957e+00,-1.199522199777112689e-15,9.794301893169309992e+00
1.884489336835644568e+00,-1.199522199814433107e-15,9.794300279064962922e+00
1.884489329189908524e+00,-1.199522199851631645e-15,9.794298670251148309e+00
1.884489321569379205e+00,-1.199522199888707911e-15,9.794297066743743230e+00
1.884489313974130997e+00,-1.199522199925661508e-15,9.794295468558571471e+00
1.884489306404240727e+00,-1.199522199962492043e-15,9.794293875711403530e+00
1.884489298859783890e+00,-1.199522199999199516e-15,9.794292288217956610e+00
1.884489291340835759e+00,-1.199522200035782941e-15,9.794290706093894627e+00
1.884489283847472274e+00,-1.199522200072242514e-15,9.794289129354833534e+00
1.884489276379766931e+00,-1.199522200108577250e-15,9.794287558016327111e+00
1.884489268937794559e+00,-1.199522200144787149e-15,9.794285992093886506e+00
1.884489261521628656e+00,-1.199522200180872211e-15,9.794284431602962471e+00
1.884489254131342939e+00,-1.199522200216831252e-15,9.794282876558950690e+00
1.884489246767011572e+00,-1.199522200252664667e-15,9.794281326977198887e+00
1.884489239428707386e+00,-1.199522200288371864e-15,9.794279782872999718e+00
1.884489232116502766e+00,-1.199522200323952054e-15,9.794278244261587218e+00
1.884489224830469656e+00,-1.199522200359405830e-15,9.794276711158147464e+00
1.884489217570681552e+00,-1.199522200394732007e-15,9.794275183577802579e+00
1.884489210337210396e+00,-1.199522200429930389e-15,9.794273661535633835e+00
1.884489203130126134e+00,-1.199522200465000976e-15,9.794272145046656775e+00
1.884489195949501372e+00,-1.199522200499943175e-15,9.794270634125837205e+00
1.884489188795407388e+00,-1.199522200534756988e-15,9.794269128788085865e+00
1.884489181667914348e+00,-1.199522200569441229e-15,9.794267629048253099e+00
1.884489174567093084e+00,-1.199522200603996098e-15,9.794266134921137734e+00
1.884489167493013539e+00,-1.199522200638421594e-15,9.794264646421490639e+00
1.884489160445746103e+00,-1.199522200672716927e-15,9.794263163563995178e+00
1.884489153425360275e+00,-1.199522200706881704e-15,9.794261686363281427e+00
1.884489146431925333e+00,-1.199522200740915924e-15,9.794260214833933276e+00
1.884489139465509666e+00,-1.199522200774818799e-15,9.794258748990463559e+00
1.884489132526183219e+00,-1.199522200808590526e-15,9.794257288847344256e+00
1.884489125614015048e+00,-1.199522200842230514e-15,9.794255834418978068e+00
1.884489118729070878e+00,-1.199522200875737972e-15,9.794254385719717959e+00
1.884489111871421763e+00,-1.199522200909113691e-15,9.794252942763863601e+00
1.884489105041133872e+00,-1.199522200942356290e-15,9.794251505565648941e+00
1.884489098238275151e+00,-1.199522200975465571e-15,9.794250074139256412e+00
1.884489091462911770e+00,-1.199522201008441731e-15,9.794248648498815157e+00
1.884489084715111673e+00,-1.199522201041284378e-15,9.794247228658390370e+00
1.884489077994941919e+00,-1.199522201073992720e-15,9.794245814631992175e+00
1.884489071302467345e+00,-1.199522201106566956e-15,9.794244406433575634e+00
1.884489064637755229e+00,-1.199522201139006100e-15,9.794243004077033632e+00
1.884489058000870854e+00,-1.199522201171310348e-15,9.794241607576203990e+00
1.884489051391880166e+00,-1.199522201203479504e-15,9.794240216944873012e+00
1.884489044810847780e+00,-1.199522201235512779e-15,9.794238832196757727e+00
1.884489038257839422e+00,-1.199522201267410173e-15,9.794237453345523647e+00
1.884489031732918818e+00,-1.199522201299171291e-15,9.794236080404777667e+00
1.884489025236151694e+00,-1.199522201330795935e-15,9.794234713388066282e+00
1.884489018767600887e+00,-1.199522201362283516e-15,9.794233352308879148e+00
1.884489012327331237e+00,-1.199522201393634031e-15,9.794231997180649074e+00
1.884489005915406246e+00,-1.199522201424846891e-15,9.794230648016748475e+00
1.884488999531887865e+00,-1.199522201455922094e-15,9.794229304830485816e+00
1.884488993176840932e+00,-1.199522201486858852e-15,9.794227967635118048e+00
1.884488986850326731e+00,-1.199522201517657757e-15,9.794226636443843503e+00
1.884488980552408766e+00,-1.199522201548317230e-15,9.794225311269791234e+00
1.884488974283148988e+00,-1.199522201578837864e-15,9.794223992126042333e+00
1.884488968042608681e+00,-1.199522201609219461e-15,9.794222679025613942e+00
1.884488961830850240e+00,-1.199522201639461036e-15,9.794221371981461033e+00
1.884488955647934283e+00,-1.199522201669562982e-15,9.794220071006481732e+00
1.884488949493922094e+00,-1.199522201699524314e-15,9.794218776113513769e+00
1.884488943368874958e+00,-1.199522201729345425e-15,9.794217487315336257e+00
1.884488937272852382e+00,-1.199522201759025528e-15,9.794216204624666133e+00
1.884488931205914986e+00,-1.199522201788564819e-15,9.794214928054159941e+00
1.884488925168123385e+00,-1.199522201817961918e-15,9.794213657616410273e+00
1.884488919159535758e+00,-1.199522201847217810e-15,9.794212393323959986e+00
1.884488913180211611e+00,-1.199522201876331708e-15,9.794211135189282658e+00
1.884488907230211119e+00,-1.199522201905303611e-15,9.794209883224795021e+00
1.884488901309592235e+00,-1.199522201934132730e-15,9.794208637442848087e+00
1.884488895418412913e+00,-1.199522201962818868e-15,9.794207397855732466e+00
